"ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","source","type","score","phase","gene_type","gene_name","level","hgnc_id","havana_gene"
"ENSG00000135094.11",662.430808568866,-2.24767640249969,0.110410007071951,-20.3575424194562,3.98055188731621e-92,3.07098616620482e-90,"HAVANA","gene",NA,NA,"protein_coding","SDS","2","HGNC:10691","OTTHUMG00000169554.3"
"ENSG00000270513.1",3.66814556438712,3.37883796496373,0.166043344771509,20.3491321474723,4.72566749283707e-92,3.63997957527048e-90,"HAVANA","gene",NA,NA,"processed_pseudogene","AC113368.1","1",NA,"OTTHUMG00000184559.1"
"ENSG00000101542.10",25.770236486656,3.27440760561628,0.160940584154804,20.3454437723846,5.09488785231255e-92,3.91807507230007e-90,"HAVANA","gene",NA,NA,"protein_coding","CDH20","2","HGNC:1760","OTTHUMG00000132768.4"
"ENSG00000074416.14",6528.10217068921,2.23154697071072,0.109715156903036,20.3394593208567,5.75615001339275e-92,4.41950556316741e-90,"HAVANA","gene",NA,NA,"protein_coding","MGLL","1","HGNC:17038","OTTHUMG00000159641.6"
"ENSG00000196616.14",9459.17602952707,5.11703567794436,0.251643497658885,20.3344641349754,6.37319046599742e-92,4.88543288361498e-90,"HAVANA","gene",NA,NA,"protein_coding","ADH1B","2","HGNC:250","OTTHUMG00000161413.4"
"ENSG00000127241.18",79.5215954865196,3.74342262094593,0.184190421741339,20.3236551909462,7.94358771896474e-92,6.07950938683068e-90,"HAVANA","gene",NA,NA,"protein_coding","MASP1","1","HGNC:6901","OTTHUMG00000156461.4"
"ENSG00000221818.9",307.924429671178,2.26870099581557,0.111656478142398,20.3185792133103,8.80890512962518e-92,6.73101506794804e-90,"HAVANA","gene",NA,NA,"protein_coding","EBF2","2","HGNC:19090","OTTHUMG00000163838.3"
"ENSG00000102010.15",110.21315617134,2.70483377929949,0.133190353844103,20.308030583547,1.09195798964175e-91,8.31728255703278e-90,"HAVANA","gene",NA,NA,"protein_coding","BMX","2","HGNC:1079","OTTHUMG00000021180.2"
"ENSG00000131153.9",1191.6862402291,-2.15060883031558,0.105957557017846,-20.2968895361882,1.36986089374275e-91,1.04174659395579e-89,"HAVANA","gene",NA,NA,"protein_coding","GINS2","1","HGNC:24575","OTTHUMG00000137646.4"
"ENSG00000105609.17",303.595112373425,2.79923717412817,0.137932441070825,20.2942625563396,1.44506467979952e-91,1.09719570220594e-89,"HAVANA","gene",NA,NA,"protein_coding","LILRB5","2","HGNC:6609","OTTHUMG00000066636.7"
"ENSG00000158966.16",1121.00107210921,2.09626766836568,0.103316983976816,20.2896715300563,1.58651565297965e-91,1.20078933545427e-89,"HAVANA","gene",NA,NA,"protein_coding","CACHD1","2","HGNC:29314","OTTHUMG00000009030.7"
"ENSG00000139734.19",630.514838075691,-2.29918251374158,0.113319150617128,-20.289443586723,1.59388789465445e-91,1.20446638853146e-89,"HAVANA","gene",NA,NA,"protein_coding","DIAPH3","2","HGNC:15480","OTTHUMG00000017004.7"
"ENSG00000080293.10",11.9413079182275,3.07294788336813,0.151566370912899,20.2746022409817,2.15527213498944e-91,1.62102178944025e-89,"HAVANA","gene",NA,NA,"protein_coding","SCTR","2","HGNC:10608","OTTHUMG00000131407.4"
"ENSG00000198932.13",510.590141528804,2.04092191491626,0.100670453762506,20.2732960728581,2.2132506089459e-91,1.66201938361439e-89,"HAVANA","gene",NA,NA,"protein_coding","GPRASP1","2","HGNC:24834","OTTHUMG00000022061.6"
"ENSG00000274290.3",144.766810639272,-3.0970492176283,0.152774620674786,-20.2720137935805,2.27168183015637e-91,1.7032281139717e-89,"HAVANA","gene",NA,NA,"protein_coding","H2BC6","2","HGNC:4753","OTTHUMG00000014427.2"
"ENSG00000232021.7",24.1730895760063,-2.41924237693877,0.11934613437438,-20.2708063367163,2.32810954186365e-91,1.74280825235449e-89,"HAVANA","gene",NA,NA,"lncRNA","LEF1-AS1","2","HGNC:40339","OTTHUMG00000161028.4"
"ENSG00000155970.12",143.093257284727,2.21714268901537,0.109544034684094,20.2397391643391,4.37478347813678e-91,3.25965593215448e-89,"HAVANA","gene",NA,NA,"protein_coding","MICU3","2","HGNC:27820","OTTHUMG00000096965.4"
"ENSG00000189367.15",4.19051531304931,4.28502063832887,0.211786471803008,20.2327400888691,5.04216823885612e-91,3.74527566393173e-89,"HAVANA","gene",NA,NA,"protein_coding","KIAA0408","1","HGNC:21636","OTTHUMG00000166439.4"
"ENSG00000109794.13",236.778951582822,2.13225794894421,0.105404359435682,20.2293146162073,5.40489771710453e-91,4.00229752127478e-89,"HAVANA","gene",NA,NA,"protein_coding","FAM149A","1","HGNC:24527","OTTHUMG00000160565.11"
"ENSG00000213085.10",283.945625786613,-2.64856191031431,0.131002334911263,-20.2176694950389,6.8440768315274e-91,5.05238399073155e-89,"HAVANA","gene",NA,NA,"protein_coding","CFAP45","2","HGNC:17229","OTTHUMG00000035432.5"
"ENSG00000281769.1",42.2640425741269,4.72604940550176,0.233935812510375,20.2023339427441,9.33779608755299e-91,6.88267400853329e-89,"HAVANA","gene",NA,NA,"lncRNA","LINC01230","2","HGNC:49686","OTTHUMG00000189515.1"
"ENSG00000185818.8",1037.82528750435,3.21247653451383,0.159094296325962,20.1922797278157,1.14459243186764e-90,8.42356734420564e-89,"HAVANA","gene",NA,NA,"protein_coding","NAT8L","2","HGNC:26742","OTTHUMG00000121151.6"
"ENSG00000215784.6",39.0601996372983,-2.95454421940997,0.146506673586375,-20.1666186739819,1.92348765269404e-90,1.40693577771865e-88,"HAVANA","gene",NA,NA,"protein_coding","FAM72D","2","HGNC:33593","OTTHUMG00000074801.5"
"ENSG00000175305.17",358.827145120506,-2.2956677035003,0.113992569456734,-20.1387486433633,3.37762280771134e-90,2.46679738898552e-88,"HAVANA","gene",NA,NA,"protein_coding","CCNE2","2","HGNC:1590","OTTHUMG00000164696.1"
"ENSG00000164287.13",298.937118309532,-6.61047298228269,0.328336395136009,-20.1332325024291,3.77544298190575e-90,2.75314266762716e-88,"HAVANA","gene",NA,NA,"protein_coding","CDC20B","2","HGNC:24222","OTTHUMG00000131185.2"
"ENSG00000250934.2",9.89359783316832,3.73780490584702,0.18583711037123,20.113339571307,5.63959691969288e-90,4.1000468652881e-88,"HAVANA","gene",NA,NA,"lncRNA","AC016924.1","1",NA,"OTTHUMG00000162679.6"
"ENSG00000136160.17",835.042106717634,2.17976708380897,0.108397376216135,20.1090391658807,6.15036635312936e-90,4.46460684815799e-88,"HAVANA","gene",NA,NA,"protein_coding","EDNRB","1","HGNC:3180","OTTHUMG00000017111.14"
"ENSG00000237423.3",131.725851920581,-4.71809052983765,0.234812258541046,-20.0930332988255,8.49126969120521e-90,6.1452678384538e-88,"HAVANA","gene",NA,NA,"lncRNA","LINC01522","1","HGNC:51224","OTTHUMG00000032678.5"
"ENSG00000112214.10",147.231195723344,2.62939888455388,0.130883452815638,20.0896204064669,9.09547569891489e-90,6.56271446890079e-88,"HAVANA","gene",NA,NA,"protein_coding","FHL5","2","HGNC:17371","OTTHUMG00000015239.2"
"ENSG00000144045.14",129.542000453831,-3.90410667484785,0.19444136738732,-20.0785806400498,1.1359425923484e-89,8.15937175403477e-88,"HAVANA","gene",NA,NA,"protein_coding","DQX1","1","HGNC:20410","OTTHUMG00000129965.7"
"ENSG00000182010.11",584.152212519806,-2.09588743491808,0.10444477665372,-20.0669435281274,1.43566573266219e-89,1.02660813808725e-87,"HAVANA","gene",NA,NA,"protein_coding","RTKN2","2","HGNC:19364","OTTHUMG00000018299.6"
"ENSG00000148541.13",157.478177405856,2.24169725649926,0.111772543490973,20.0558848039484,1.79325221337131e-89,1.27849276105088e-87,"HAVANA","gene",NA,NA,"protein_coding","FAM13C","1","HGNC:19371","OTTHUMG00000018277.13"
"ENSG00000240583.13",8596.51071820634,2.10417397785379,0.105026198179203,20.0347533694736,2.74194136587944e-89,1.95195261276796e-87,"HAVANA","gene",NA,NA,"protein_coding","AQP1","1","HGNC:633","OTTHUMG00000023944.6"
"ENSG00000133116.8",163.719962072852,2.48320880164223,0.124169736090399,19.9985026933969,5.67507963229032e-89,4.02208676306257e-87,"HAVANA","gene",NA,NA,"protein_coding","KL","2","HGNC:6344","OTTHUMG00000017408.2"
"ENSG00000203585.4",15.9509896154414,-3.38247448890936,0.169228960697682,-19.9875628554616,7.06638908710897e-89,5.00074890935585e-87,"HAVANA","gene",NA,NA,"lncRNA","LINC02408","2","HGNC:53337","OTTHUMG00000169069.2"
"ENSG00000065534.19",8546.22202999841,2.23627302246647,0.11189323159049,19.9857756423626,7.3240175809027e-89,5.17542304278832e-87,"HAVANA","gene",NA,NA,"protein_coding","MYLK","1","HGNC:7590","OTTHUMG00000141304.13"
"ENSG00000183807.8",50.7633766656313,2.13953387820896,0.107067485391782,19.9830403262014,7.73657355864063e-89,5.45889895720873e-87,"HAVANA","gene",NA,NA,"protein_coding","FAM162B","2","HGNC:21549","OTTHUMG00000015446.3"
"ENSG00000085840.13",389.713433870638,-2.29577698507493,0.114944161670799,-19.97297602335,9.46428175330044e-89,6.65835152423824e-87,"HAVANA","gene",NA,NA,"protein_coding","ORC1","2","HGNC:8487","OTTHUMG00000008104.5"
"ENSG00000141404.17",317.653343774156,2.12842474738219,0.106796160645099,19.9297871246073,2.24514917949239e-88,1.56800433220817e-86,"HAVANA","gene",NA,NA,"protein_coding","GNAL","1","HGNC:4388","OTTHUMG00000131660.5"
"ENSG00000164736.6",269.363865881318,2.19095390982377,0.110054860233234,19.9078341945152,3.48039175362643e-88,2.42010985364648e-86,"HAVANA","gene",NA,NA,"protein_coding","SOX17","2","HGNC:18122","OTTHUMG00000164377.3"
"ENSG00000129757.14",1036.00443883103,2.09686099366179,0.105338637656415,19.9059057560737,3.61694744837974e-88,2.51141959785324e-86,"HAVANA","gene",NA,NA,"protein_coding","CDKN1C","1","HGNC:1786","OTTHUMG00000010040.5"
"ENSG00000136492.9",696.708744602254,-2.22215215881025,0.111749268136548,-19.8851607340728,5.47067053598919e-88,3.77122050905384e-86,"HAVANA","gene",NA,NA,"protein_coding","BRIP1","1","HGNC:20473","OTTHUMG00000179233.3"
"ENSG00000019505.8",3606.03665841852,-5.00952697212666,0.252041225070292,-19.8758237694232,6.58959542324073e-88,4.5295196087154e-86,"HAVANA","gene",NA,NA,"protein_coding","SYT13","2","HGNC:14962","OTTHUMG00000166504.3"
"ENSG00000163888.4",115.496539096415,-3.04914108060083,0.153552286887209,-19.8573472425101,9.52083763741368e-88,6.51633330297842e-86,"HAVANA","gene",NA,NA,"protein_coding","CAMK2N2","2","HGNC:24197","OTTHUMG00000156821.2"
"ENSG00000167619.13",264.072154592264,-3.83299300524087,0.19314050382819,-19.8456197911265,1.20236787961782e-87,8.20590386217805e-86,"HAVANA","gene",NA,NA,"protein_coding","TMEM145","1","HGNC:26912","OTTHUMG00000177694.5"
"ENSG00000277737.3",22.4683114058319,5.6899295664218,0.286855818696068,19.8355033977904,1.470371510094e-87,1.00206968774685e-85,"HAVANA","gene",NA,NA,"unprocessed_pseudogene","FP325317.1","2",NA,"OTTHUMG00000192022.1"
"ENSG00000135447.17",1541.9281785438,3.89038084045765,0.196323859366916,19.8161387668465,2.16064466977427e-87,1.47040463251258e-85,"HAVANA","gene",NA,NA,"protein_coding","PPP1R1A","2","HGNC:9286","OTTHUMG00000169934.4"
"ENSG00000186453.13",9.61599702870365,2.65576462259647,0.134039429414503,19.8133089210921,2.28558348090064e-87,1.55322417829716e-85,"HAVANA","gene",NA,NA,"protein_coding","FAM228A","1","HGNC:34418","OTTHUMG00000151903.3"
"ENSG00000225398.3",4.58982939104015,3.28744256838459,0.16600251612223,19.8035707239763,2.77321966753637e-87,1.88193986220492e-85,"HAVANA","gene",NA,NA,"unprocessed_pseudogene","PGM5P4","2","HGNC:49605","OTTHUMG00000047819.3"
"ENSG00000136011.15",61.1302794172881,2.93776516449998,0.148359552557379,19.8016582947282,2.88053536483226e-87,1.95200069772438e-85,"HAVANA","gene",NA,NA,"protein_coding","STAB2","2","HGNC:18629","OTTHUMG00000170056.2"
"ENSG00000125355.16",209.494341002954,2.24703379193447,0.113478149088028,19.8014667140136,2.89151154466861e-87,1.95667115967618e-85,"HAVANA","gene",NA,NA,"protein_coding","TMEM255A","2","HGNC:26086","OTTHUMG00000022298.3"
"ENSG00000137825.11",82.8972075013929,-3.35122190421557,0.169288047367935,-19.7959747089051,3.22453921463305e-87,2.17588272919816e-85,"HAVANA","gene",NA,NA,"protein_coding","ITPKA","2","HGNC:6178","OTTHUMG00000130343.6"
"ENSG00000104951.16",636.595994201279,-2.70173298504644,0.136522282040578,-19.7896852049647,3.65316278091152e-87,2.45818860721167e-85,"HAVANA","gene",NA,NA,"protein_coding","IL4I1","2","HGNC:19094","OTTHUMG00000183377.3"
"ENSG00000173391.9",1175.15258690248,-2.24166987396825,0.113293128470955,-19.7864592868309,3.89459700755604e-87,2.61330731977605e-85,"HAVANA","gene",NA,NA,"protein_coding","OLR1","1","HGNC:8133","OTTHUMG00000168527.5"
"ENSG00000198788.9",614.034661694039,-7.58145115928072,0.383371903107839,-19.775708907776,4.82005378525374e-87,3.22977310281828e-85,"HAVANA","gene",NA,NA,"protein_coding","MUC2","2","HGNC:7512","OTTHUMG00000156800.4"
"ENSG00000273162.1",36.6994606209786,-2.08095481071364,0.105235516923327,-19.774263210298,4.96020203322001e-87,3.3190402152454e-85,"HAVANA","gene",NA,NA,"lncRNA","AL133215.2","2",NA,"OTTHUMG00000186479.1"
"ENSG00000259407.1",18.4285004049065,2.0236626414321,0.102380489232652,19.7660966127391,5.83172339548062e-87,3.87514379857803e-85,"HAVANA","gene",NA,NA,"lncRNA","AC021739.2","2",NA,"OTTHUMG00000172214.1"
"ENSG00000172403.11",4332.23667456245,2.54170773152457,0.128707905819437,19.7478757450245,8.36636565949476e-87,5.53636158489494e-85,"HAVANA","gene",NA,NA,"protein_coding","SYNPO2","1","HGNC:17732","OTTHUMG00000161165.7"
"ENSG00000186193.9",765.371917647497,-2.25185334061847,0.114077711688478,-19.7396433298715,9.84706317215316e-87,6.5072109872808e-85,"HAVANA","gene",NA,NA,"protein_coding","SAPCD2","2","HGNC:28055","OTTHUMG00000020961.4"
"ENSG00000232079.7",46.9534100038961,4.2259631458336,0.214208436084782,19.7282759870437,1.23304159187432e-86,8.1258628152268e-85,"HAVANA","gene",NA,NA,"lncRNA","LINC01697","2","HGNC:52485","OTTHUMG00000078709.5"
"ENSG00000113578.18",1053.45574354649,2.07023876523481,0.104942646310737,19.7273352446707,1.25619860769117e-86,8.2670982547368e-85,"HAVANA","gene",NA,NA,"protein_coding","FGF1","1","HGNC:3665","OTTHUMG00000059703.10"
"ENSG00000228168.1",75.4837438764624,-2.98352704598535,0.151305977065407,-19.7185009069115,1.49596988812859e-86,9.83153872979986e-85,"HAVANA","gene",NA,NA,"processed_pseudogene","HNRNPA1P21","1","HGNC:39539","OTTHUMG00000156248.1"
"ENSG00000189221.10",2770.00300630217,3.33195241113268,0.169039492567345,19.711088577749,1.73200789224476e-86,1.13671915229379e-84,"HAVANA","gene",NA,NA,"protein_coding","MAOA","2","HGNC:6833","OTTHUMG00000021387.1"
"ENSG00000138722.10",644.568770228729,3.3706092442114,0.17111894397924,19.6974640319211,2.26694048137328e-86,1.48170693673389e-84,"HAVANA","gene",NA,NA,"protein_coding","MMRN1","1","HGNC:7178","OTTHUMG00000130947.3"
"ENSG00000178878.13",2555.22549198705,2.07162306187501,0.105211997679741,19.6899888564127,2.62747370797751e-86,1.71501723908995e-84,"HAVANA","gene",NA,NA,"protein_coding","APOLD1","2","HGNC:25268","OTTHUMG00000153561.2"
"ENSG00000231943.9",4.02094152016021,3.58355157420071,0.18210775066373,19.6781936031811,3.31612798180567e-86,2.155708162935e-84,"HAVANA","gene",NA,NA,"lncRNA","PGM5P4-AS1","2","HGNC:51195","OTTHUMG00000047830.7"
"ENSG00000284753.2",319.228828738773,-2.12813460608954,0.108225043823174,-19.6639754617853,4.38944676978773e-86,2.84957174445163e-84,"HAVANA","gene",NA,NA,"protein_coding","EEF1AKMT4","2","HGNC:53611","OTTHUMG00000192542.1"
"ENSG00000164919.11",24093.3360516261,-2.81897734615033,0.143440428880229,-19.6525998155244,5.49261595920638e-86,3.56090975109036e-84,"HAVANA","gene",NA,NA,"protein_coding","COX6C","2","HGNC:2285","OTTHUMG00000164703.6"
"ENSG00000046889.19",755.489508679774,2.27674612615465,0.116074571705624,19.6145124009477,1.16246286437236e-85,7.51600483563828e-84,"HAVANA","gene",NA,NA,"protein_coding","PREX2","2","HGNC:22950","OTTHUMG00000164402.3"
"ENSG00000276365.1",17.7722621527964,3.58310615474665,0.18287201242622,19.5935184788994,1.75623354146803e-85,1.13092942166309e-83,"ENSEMBL","gene",NA,NA,"miRNA","MIR145","3","HGNC:31532",NA
"ENSG00000206384.10",293.513811485124,3.19330385984034,0.163049922745819,19.5848228938962,2.0832983752851e-85,1.33794671796125e-83,"HAVANA","gene",NA,NA,"protein_coding","COL6A6","2","HGNC:27023","OTTHUMG00000159653.6"
"ENSG00000272482.1",19.6352644341721,2.4168565179888,0.123407657528385,19.5843318509867,2.10348229439889e-85,1.34910089323495e-83,"HAVANA","gene",NA,NA,"lncRNA","AC254633.1","2",NA,"OTTHUMG00000185309.1"
"ENSG00000233542.2",13.9782893448101,-2.71892778438708,0.139006974727948,-19.5596500802087,3.41412138200867e-85,2.16937076143283e-83,"HAVANA","gene",NA,NA,"lncRNA","AL391845.2","2",NA,"OTTHUMG00000041065.2"
"ENSG00000231638.1",10.8328094987368,3.2189461672363,0.164626119026169,19.5530708388055,3.88421491477275e-85,2.46480445783791e-83,"HAVANA","gene",NA,NA,"lncRNA","LUARIS","2","HGNC:40992","OTTHUMG00000155206.1"
"ENSG00000198930.13",42.7563977431129,-8.64561001790548,0.442772332850411,-19.5260845731894,6.59027503297137e-85,4.1599483113262e-83,"HAVANA","gene",NA,NA,"protein_coding","CSAG1","2","HGNC:24294","OTTHUMG00000022648.4"
"ENSG00000131480.9",80.3209588600529,2.32721123675581,0.119431260836787,19.4857796899268,1.44954523300884e-84,9.09001467453581e-83,"HAVANA","gene",NA,NA,"protein_coding","AOC2","2","HGNC:549","OTTHUMG00000180655.2"
"ENSG00000231170.7",17.2666075491031,2.36726132953149,0.121506113550874,19.4826520275487,1.54087372875303e-84,9.65009939144547e-83,"HAVANA","gene",NA,NA,"lncRNA","AC002451.1","1",NA,"OTTHUMG00000154145.13"
"ENSG00000277631.5",7.26022602794214,3.67144022902625,0.188533527540501,19.4736728099332,1.83621586947036e-84,1.1484739204481e-82,"HAVANA","gene",NA,NA,"lncRNA","PGM5P3-AS1","2","HGNC:51194","OTTHUMG00000019423.7"
"ENSG00000181092.10",6141.59472149621,5.18177434967496,0.266148286318796,19.4695010865791,1.99202172738973e-84,1.24429936061593e-82,"HAVANA","gene",NA,NA,"protein_coding","ADIPOQ","2","HGNC:13633","OTTHUMG00000156521.3"
"ENSG00000156298.13",628.271442295989,2.44027521135904,0.125375209449578,19.4637777441994,2.22744855544761e-84,1.387738105221e-82,"HAVANA","gene",NA,NA,"protein_coding","TSPAN7","2","HGNC:11854","OTTHUMG00000024090.4"
"ENSG00000084628.10",2615.72159043204,-3.98251532575251,0.204765156975048,-19.4491845418691,2.96102438005664e-84,1.83998285406633e-82,"HAVANA","gene",NA,NA,"protein_coding","NKAIN1","2","HGNC:25743","OTTHUMG00000003788.5"
"ENSG00000226806.1",10.9829505244853,-4.04058976427244,0.207938030409564,-19.4317016291532,4.16328931033174e-84,2.58037763076318e-82,"HAVANA","gene",NA,NA,"lncRNA","LCT-AS1","2","HGNC:40337","OTTHUMG00000153579.1"
"ENSG00000128165.9",878.657003957551,-2.19241213369176,0.112831973349569,-19.4307700965166,4.2395366437158e-84,2.62424031783494e-82,"HAVANA","gene",NA,NA,"protein_coding","ADM2","2","HGNC:28898","OTTHUMG00000150202.2"
"ENSG00000103522.16",244.307698955934,-2.62875528495645,0.135319921560827,-19.426225308406,4.63198307790914e-84,2.85977202658024e-82,"HAVANA","gene",NA,NA,"protein_coding","IL21R","2","HGNC:6006","OTTHUMG00000131675.6"
"ENSG00000231123.1",13.5894542793838,-4.53886410551057,0.233784408706926,-19.4147425425642,5.79255882483222e-84,3.57170519044674e-82,"HAVANA","gene",NA,NA,"processed_pseudogene","SPATA20P1","1","HGNC:39636","OTTHUMG00000090612.1"
"ENSG00000186188.11",110.52700069213,2.03475465180466,0.104809017533343,19.4139273479722,5.88520964019309e-84,3.62416958691068e-82,"HAVANA","gene",NA,NA,"protein_coding","FFAR4","2","HGNC:19061","OTTHUMG00000034409.2"
"ENSG00000235172.8",9.44720335199132,2.10984521084212,0.108751730798832,19.4005667343805,7.63253413320491e-84,4.68813731181855e-82,"HAVANA","gene",NA,NA,"lncRNA","LINC01366","1","HGNC:27416","OTTHUMG00000163120.9"
"ENSG00000267013.6",115.687188313159,-3.54878165288663,0.183086171135351,-19.3831223345815,1.07144560105876e-83,6.55593342870051e-82,"HAVANA","gene",NA,NA,"lncRNA","LINC01929","2","HGNC:52751","OTTHUMG00000176191.4"
"ENSG00000198885.10",186.622309756362,2.34518179558774,0.12100406164468,19.3810171634916,1.11618808224438e-83,6.81230204080616e-82,"HAVANA","gene",NA,NA,"protein_coding","ITPRIPL1","2","HGNC:29371","OTTHUMG00000155230.4"
"ENSG00000105388.16",3015.81113056326,-5.38220763655262,0.277805288043255,-19.3740287467624,1.27851127864765e-83,7.79306302290191e-82,"HAVANA","gene",NA,NA,"protein_coding","CEACAM5","1","HGNC:1817","OTTHUMG00000151061.5"
"ENSG00000180660.8",110.619655336952,2.66573264038041,0.137694097843445,19.3598177563956,1.68480429579811e-83,1.02565405097443e-81,"HAVANA","gene",NA,NA,"protein_coding","MAB21L1","2","HGNC:6757","OTTHUMG00000016723.4"
